84 59 4158 creation 5.865109920501709
84 392 9257 creation 37.622703552246094
84 429 4051 creation 40.12824249267578
84 1046 3550 creation 88.98968505859375
84 1387 7997 creation 116.73767852783203
84 1673 4661 creation 137.1967315673828
84 2001 4100 creation 156.79248046875
84 2043 2675 creation 159.68207836151123
84 2310 1424 creation 176.2223358154297
84 2331 9849 creation 177.94395446777344
84 2989 6169 creation 214.01721692085266
84 3157 179 creation 223.54884338378906
84 3436 8184 creation 238.6334686279297
84 3603 3635 creation 246.37051391601562
84 3906 8510 creation 261.8056640625
84 4095 8158 creation 271.4378967285156
84 4230 9187 creation 277.5126415491104
84 4271 2675 creation 279.3535884618759
84 4533 2675 creation 292.96233880519867
84 4539 8418 creation 293.3003406524658
84 4542 499 creation 293.37109375
84 4877 812 creation 308.5798034667969
84 5698 9187 creation 345.36977231502533
84 5726 6376 creation 346.95452880859375
84 6032 1132 creation 360.20745849609375
84 6183 2675 creation 366.70945143699646
84 6636 6397 creation 384.73241806030273
84 6742 5950 creation 389.2601318359375
84 6984 8099 creation 398.83369576931
84 7409 6568 creation 414.472412109375
84 7718 9228 creation 426.3438720703125
84 7830 5106 creation 430.0800437927246
84 8888 3233 creation 469.13237380981445
84 9206 2752 creation 480.89628076553345
84 9304 9700 creation 484.4052231311798
84 9494 2521 creation 490.9021911621094
84 9986 5085 creation 508.1407470703125
84 10607 9187 creation 529.1447033882141
84 10710 7922 creation 532.347412109375
84 10962 3132 creation 539.9483489990234
84 11214 6169 creation 548.0852251052856
84 11679 6767 creation 563.3243789672852
84 11839 2362 creation 568.0020389556885
84 12277 3417 creation 581.5171356201172
84 12437 9127 creation 586.730224609375
84 12452 5246 creation 587.1793937683105
84 12622 1265 creation 592.8152465820312
84 12802 3574 creation 598.1114746332169
84 12855 7915 creation 600.1990356445312
84 13966 7359 creation 633.6038171052933
84 14036 5833 creation 635.7340698242188
84 14102 6281 creation 637.1520309448242
84 14182 9916 creation 639.216685295105
84 14326 5049 creation 643.7918701171875
84 14441 1060 creation 647.1024169921875
84 14584 4070 creation 651.8615798950195
84 14829 2694 creation 659.3164672851562
84 15398 5702 creation 675.9661865234375
84 15448 210 creation 677.0590972900391
84 15501 9125 creation 678.217041015625
84 16024 5975 creation 692.6828789710999
84 16464 4018 creation 705.0909423828125
84 16534 2099 creation 706.963837146759
84 18030 9450 creation 745.8293328285217
84 18273 2515 creation 752.2772798538208
84 18659 5625 creation 762.9561996459961
84 18712 2993 creation 764.0902061462402
84 18856 8099 creation 767.5822471380234
84 19129 7631 creation 774.9432373046875
84 19139 3772 creation 775.2155876159668
84 19260 5466 creation 778.5325441360474
84 19263 3650 creation 778.6056518554688
84 20032 6584 creation 799.1428089141846
84 20773 6198 creation 817.4501342773438
84 21197 8888 creation 828.7791748046875
84 21413 210 creation 834.1544151306152
84 21473 7359 creation 835.5917460918427
84 21675 5662 creation 840.2908325195312
84 21813 9700 creation 843.5319201946259
84 21861 9901 creation 844.8112373352051
84 22773 7910 creation 867.0108182430267
84 22830 4857 creation 868.3733215332031
84 22929 9297 creation 870.3353881835938
84 23264 1875 creation 878.0043393373489
84 23287 3169 creation 878.6994171142578
84 23734 3945 creation 889.0417861938477
84 23765 8222 creation 889.8908977508545
84 23894 6879 creation 892.596435546875
