84 104 7813 creation 11.135412216186523
84 406 1817 creation 38.647207260131836
84 762 3080 creation 66.76573944091797
84 823 1858 creation 72.77418518066406
84 1218 8583 creation 102.40717315673828
84 1282 8099 creation 108.42811059951782
84 2392 6148 creation 181.57460021972656
84 3705 6169 creation 251.2593950033188
84 3761 6169 creation 254.14645850658417
84 3802 9890 creation 256.35101318359375
84 3964 1300 creation 264.7244567871094
84 4066 6755 creation 269.9227600097656
84 4394 890 creation 286.3587951660156
84 4819 8099 creation 306.3376418352127
84 4936 8782 creation 311.0702257156372
84 5448 2565 creation 334.1362609863281
84 5795 6169 creation 350.5411332845688
84 6059 5480 creation 361.3222351074219
84 6099 3574 creation 363.0755207538605
84 7041 9718 creation 400.62253999710083
84 7054 2532 creation 401.0546875
84 7151 8619 creation 404.4635314941406
84 7434 2248 creation 415.46905517578125
84 7532 7864 creation 419.1361846923828
84 7796 2823 creation 429.0990905761719
84 8270 7210 creation 446.150390625
84 8694 9618 creation 461.9251389503479
84 9076 9718 creation 476.24813890457153
84 9491 7744 creation 490.83984375
84 9507 6518 creation 491.4283618927002
84 9878 7224 creation 504.18951416015625
84 10351 658 creation 521.0939592123032
84 10497 4386 creation 526.0806884765625
84 10602 5566 creation 528.8390502929688
84 10778 9057 creation 534.2688226699829
84 11172 7542 creation 546.8363037109375
84 11219 8505 creation 548.3685598373413
84 11677 1410 creation 563.279468536377
84 12045 9187 creation 574.0929507017136
84 12543 3646 creation 590.084716796875
84 12990 608 creation 604.36669921875
84 13191 5982 creation 610.5181558132172
84 13356 6333 creation 615.3744974136353
84 13376 9838 creation 615.7385864257812
84 13787 7961 creation 627.8082127571106
84 13979 60 creation 634.0608139038086
84 14239 8500 creation 641.2181243896484
84 14496 2675 creation 649.1879940032959
84 14554 7242 creation 651.040225982666
84 14559 7738 creation 651.2745361328125
84 14840 291 creation 659.6163153648376
84 15018 8294 creation 665.0416259765625
84 15423 769 creation 676.463080406189
84 15906 3446 creation 689.040105342865
84 16041 291 creation 693.0095543861389
84 16135 8099 creation 695.8491899967194
84 16901 554 creation 717.5809783935547
84 17030 6169 creation 720.9224089384079
84 17658 8642 creation 736.5929126739502
84 17704 7479 creation 738.0620317459106
84 17978 442 creation 744.5971355438232
84 18055 552 creation 746.5417964458466
84 18321 2293 creation 753.7572636604309
84 18356 1263 creation 754.7166137695312
84 18655 9930 creation 762.867696762085
84 18922 4284 creation 769.779541015625
84 19892 6760 creation 795.7576904296875
84 20067 6898 creation 799.83203125
84 20090 8642 creation 800.414370059967
84 20324 1741 creation 805.9759826660156
84 20807 6169 creation 818.4122351408005
84 20844 9354 creation 819.2977023124695
84 21420 1155 creation 834.2961711883545
84 21673 5801 creation 840.2559814453125
84 22745 658 creation 866.2157596349716
84 22904 8723 creation 869.7503380775452
84 23020 3000 creation 872.2002029418945
84 23171 8636 creation 875.9235935211182
84 23272 3488 creation 878.2821998596191
84 23284 111 creation 878.6042327880859
84 23392 2831 creation 880.9802055358887
84 23479 2650 creation 882.8003027439117
84 23744 4305 creation 889.2300653457642
84 23759 7359 creation 889.689853310585
84 24034 6522 creation 895.7886543273926
84 24568 5463 creation 907.6579151153564
84 25034 3161 creation 918.8013305664062
84 25055 2766 creation 919.2168579101562
84 25412 9216 creation 926.4101696014404
84 25728 2351 creation 933.2413635253906
84 25968 361 creation 938.491455078125
84 26762 3365 creation 956.2655601501465
84 27347 552 creation 968.4371817111969
84 27735 5323 creation 976.6263885498047
84 27864 7271 creation 979.6231529712677
84 28175 2650 creation 985.8428713083267
84 28344 1567 creation 989.715576171875
84 28437 7359 creation 991.9184161424637
84 28603 7333 creation 995.659423828125
84 28611 5257 creation 995.7980523109436
84 28659 1415 creation 996.7841377258301
84 28681 4536 creation 997.2319192886353
84 28887 3695 creation 1005.2560348510742
84 29152 4305 creation 1023.8161861896515
84 29225 9640 creation 1028.3138046264648
84 29775 7246 creation 1071.8856420516968
84 29792 6858 creation 1072.556755065918
84 29877 9354 creation 1080.0484104156494
84 30691 9735 creation 1173.6609191894531
84 30738 3434 creation 1180.1047668457031
84 31094 2497 creation 1238.7151889801025
84 31657 511 creation 1358.7856378555298
84 32356 9057 creation 1572.61838889122
84 32448 2661 creation 1602.0462265014648
84 32990 7257 creation 1827.7173931598663
84 33190 4387 creation 1918.4399852752686
84 33449 5447 creation 2039.2415676116943
84 33868 289 creation 2237.669404029846
84 34137 7715 creation 2378.2994899749756
84 34295 215 creation 2473.069275856018
84 35353 4482 creation 3207.125752190128
84 35989 5257 creation 3569.5125665664673
84 36048 484 creation 3601.954671859741
84 36119 2515 creation 3639.6945810317993
84 36511 6091 creation 3916.4739994332194
84 36725 8000 creation 4079.2704553604126
84 36949 9664 creation 4244.2133321762085
84 37406 9735 creation 4655.052647590637
84 38054 4847 creation 5202.770352363586
84 39050 289 creation 5949.134028434753
43 104 8214 creation 12.156499862670898
43 406 657 creation 39.139163970947266
43 762 9700 creation 70.4369204044342
43 823 1475 creation 75.38916015625
43 1218 2669 creation 106.43519592285156
43 1282 6727 creation 111.3219985961914
43 2392 5941 creation 186.9226837158203
43 3705 6960 creation 259.476806640625
43 3761 2034 creation 261.9593811035156
43 3802 8869 creation 263.5518078804016
43 3964 9840 creation 272.43603515625
43 4066 4658 creation 277.8013000488281
43 4394 2146 creation 294.98942947387695
43 4819 8352 creation 314.64447021484375
43 4936 8280 creation 319.23992919921875
43 5448 9588 creation 343.1406135559082
43 5795 4782 creation 358.83831787109375
43 6059 1444 creation 368.65057373046875
43 6099 6986 creation 370.81011962890625
43 7041 9381 creation 408.3836669921875
43 7054 1219 creation 408.9889907836914
43 7151 9674 creation 412.62694358825684
43 7434 4020 creation 425.07600021362305
43 7532 3515 creation 429.19195556640625
43 7796 7715 creation 439.8070659637451
43 8270 2675 creation 456.8541145324707
43 8694 6738 creation 472.9869384765625
43 9076 8099 creation 487.75154626369476
43 9491 6169 creation 501.9226405620575
43 9507 8842 creation 502.38385009765625
43 9878 1875 creation 516.1835427284241
43 10351 1875 creation 532.347715139389
43 10497 4657 creation 537.301513671875
43 10602 5653 creation 541.5497131347656
43 10778 5936 creation 547.3721313476562
43 11172 714 creation 560.350921869278
43 11219 1024 creation 561.957332611084
43 11677 5575 creation 576.6975631713867
43 12045 1 creation 587.8322830200195
43 12543 4931 creation 602.9723854064941
43 12990 7257 creation 617.3268647193909
43 13191 3340 creation 623.6842651367188
43 13356 740 creation 628.653076171875
43 13376 6718 creation 629.5063953399658
43 13787 2233 creation 641.4857788085938
43 13979 5506 creation 647.3746948242188
43 14239 8584 creation 654.4299926757812
43 14496 9914 creation 661.8105773925781
43 14554 2675 creation 663.4266710281372
43 14559 6946 creation 663.4533081054688
43 14840 8144 creation 671.5329122543335
43 15018 815 creation 676.3267135620117
43 15423 5480 creation 688.2003173828125
43 15906 2821 creation 700.9961471557617
43 16041 2393 creation 704.9625587463379
43 16135 6434 creation 707.3401641845703
43 16901 5293 creation 728.7660989761353
43 17030 8568 creation 732.5675354003906
43 17658 3282 creation 750.859619140625
43 17704 789 creation 751.8872261047363
43 17978 7998 creation 758.5963745117188
43 18055 3109 creation 760.7587661743164
43 18321 5704 creation 768.5462036132812
43 18356 4076 creation 769.4356079101562
43 18655 9700 creation 777.6092586517334
43 18922 3448 creation 784.8042602539062
43 19892 2645 creation 811.3355293273926
43 20067 5452 creation 815.3218994140625
43 20090 7290 creation 815.782470703125
43 20324 9117 creation 821.4269752502441
43 20807 8364 creation 832.8757019042969
43 20844 6200 creation 833.9922790527344
43 21420 2827 creation 847.5444641113281
43 21673 8849 creation 853.4627575874329
43 22745 5538 creation 878.5974731445312
43 22904 8806 creation 882.4004364013672
43 23020 7271 creation 885.1542217731476
43 23171 5257 creation 888.2891963720322
43 23272 722 creation 890.9257373809814
43 23284 2320 creation 891.2489624023438
43 23392 2574 creation 893.6525268554688
43 23479 4705 creation 895.3059692382812
43 23744 3442 creation 902.4951553344727
43 23759 7870 creation 902.9223403930664
43 24034 2867 creation 909.3612861633301
43 24568 8099 creation 921.1536545753479
43 25034 8849 creation 931.5813318490982
43 25055 2497 creation 932.0430498123169
43 25412 2558 creation 940.8056297302246
43 25728 8087 creation 947.7536010742188
43 25968 6201 creation 953.1052856445312
43 26762 2752 creation 970.5364441871643
43 27347 7712 creation 983.0564575195312
43 27735 4487 creation 990.9321670532227
43 27864 8312 creation 993.689863204956
43 28175 9700 creation 1001.359053850174
43 28344 4484 creation 1011.0892562866211
43 28437 6825 creation 1016.8227005004883
43 28603 7384 creation 1029.3399353027344
43 28611 8939 creation 1030.2324447631836
43 28659 9181 creation 1032.5119791030884
43 28681 6462 creation 1034.2773177623749
43 28887 3537 creation 1050.895492553711
43 29152 6609 creation 1072.5787334442139
43 29225 8339 creation 1079.279037475586
43 29775 6432 creation 1139.0700378417969
43 29792 8344 creation 1141.692251443863
43 29877 7359 creation 1153.3212178945541
43 30691 9735 creation 1353.9779596328735
43 30738 7224 creation 1369.344391822815
43 31094 2313 creation 1497.0553588867188
43 31657 9057 creation 1741.9497818946838
43 32356 2761 creation 2159.907780647278
43 32448 7715 creation 2220.2779047489166
43 32990 5967 creation 2553.9288873672485
43 33190 4969 creation 2717.556984901428
43 33449 2313 creation 2903.019256591797
43 33868 8301 creation 3229.7330026626587
43 34137 4688 creation 3398.6073608398438
43 34295 637 creation 3514.6633882522583
43 35353 5083 creation 4319.576478004456
43 35989 7534 creation 4770.211579322815
43 36048 7715 creation 4800.537091016769
43 36119 3252 creation 4848.343418121338
43 36511 9476 creation 5062.861164093018
43 36725 7579 creation 5162.02997303009
43 36949 7715 creation 5353.841900110245
43 37406 8279 creation 5686.871472358704
20 104 6486 creation 10.61291790008545
20 406 9223 creation 36.970149993896484
20 762 2705 creation 65.9500503540039
20 823 8241 creation 70.14728546142578
20 1218 6360 creation 100.6517219543457
20 1282 9012 creation 104.63455390930176
20 2392 2752 creation 171.54262924194336
20 3705 1196 creation 239.11114501953125
20 3761 7001 creation 241.85919094085693
20 3802 7335 creation 243.77818298339844
20 3964 8072 creation 251.80027770996094
20 4066 5982 creation 257.2456192970276
20 4394 886 creation 273.2066841125488
20 4819 8027 creation 293.41424560546875
20 4936 289 creation 298.746675491333
20 5448 8072 creation 320.54864501953125
20 5795 7669 creation 334.7103576660156
20 6059 7911 creation 345.00968170166016
20 6099 2558 creation 346.70516443252563
20 7041 673 creation 384.5279846191406
20 7054 210 creation 384.83079719543457
20 7151 1709 creation 388.5921287536621
20 7434 3039 creation 398.6184425354004
20 7532 4553 creation 401.6285934448242
20 7796 1612 creation 411.97052001953125
20 8270 2997 creation 429.3101501464844
20 8694 1868 creation 445.69288635253906
20 9076 2354 creation 459.6241035461426
20 9491 9038 creation 474.4200744628906
20 9507 8660 creation 474.7616882324219
20 9878 3219 creation 487.76356315612793
20 10351 3574 creation 504.4972448348999
20 10497 4546 creation 509.5588073730469
20 10602 4317 creation 512.9194850921631
20 10778 8099 creation 518.9351289272308
20 11172 4263 creation 531.3540172576904
20 11219 4452 creation 532.9119567871094
20 11677 658 creation 547.1365245580673
20 12045 7257 creation 558.9519113302231
20 12543 6590 creation 575.3446884155273
20 12990 4985 creation 588.6923713684082
20 13191 1939 creation 593.4700317382812
20 13356 2219 creation 598.3029708862305
20 13376 6990 creation 598.949143409729
20 13787 6169 creation 610.876366853714
20 13979 7573 creation 616.3380813598633
20 14239 631 creation 622.6691398620605
20 14496 4876 creation 630.10400390625
20 14554 3382 creation 631.8637084960938
20 14559 9433 creation 632.0919227600098
20 14840 4196 creation 640.0222120285034
20 15018 9725 creation 645.2931518554688
20 15423 53 creation 656.5553588867188
20 15906 4092 creation 670.2505493164062
20 16041 5257 creation 673.9907752275467
20 16135 2354 creation 676.3754684925079
20 16901 61 creation 697.0107870101929
20 17030 3927 creation 700.5607440471649
20 17658 726 creation 717.2197914123535
20 17704 3508 creation 718.5768051147461
20 17978 1897 creation 725.378963470459
20 18055 995 creation 727.1812372207642
20 18321 9242 creation 734.9667358398438
20 18356 3489 creation 735.5800170898438
20 18655 6040 creation 743.8383617401123
20 18922 757 creation 750.8187255859375
20 19892 1188 creation 775.6160850524902
20 20067 6195 creation 780.0353240966797
20 20090 637 creation 780.8775305747986
20 20324 3574 creation 787.2245432138443
20 20807 3760 creation 798.7735919952393
20 20844 5082 creation 799.8327026367188
20 21420 9275 creation 813.7309417724609
20 21673 4266 creation 819.7501373291016
20 22745 1900 creation 845.8626098632812
20 22904 3002 creation 849.5073413848877
20 23020 6636 creation 852.3362803459167
20 23171 9476 creation 856.0038704872131
20 23272 3146 creation 858.4665901660919
20 23284 1567 creation 858.7451171875
20 23392 7793 creation 861.3101272583008
20 23479 1511 creation 863.2415161132812
20 23744 4020 creation 869.0168781280518
20 23759 6031 creation 869.4157104492188
20 24034 9700 creation 875.9101505279541
20 24568 7443 creation 887.8490905761719
20 25034 1159 creation 898.3700065612793
20 25055 5083 creation 898.8916931152344
20 25412 6077 creation 906.9559230804443
20 25728 9764 creation 914.1995086669922
20 25968 6949 creation 919.4834594726562
20 26762 3493 creation 936.348876953125
20 27347 6879 creation 949.2664108276367
20 27735 8045 creation 957.9510803222656
20 27864 1958 creation 960.7146072387695
20 28175 1332 creation 967.3226089477539
20 28344 8383 creation 971.0247039794922
20 28437 9588 creation 973.4685516357422
20 28603 6957 creation 977.0590171813965
20 28611 4014 creation 977.2433166503906
20 28659 4543 creation 978.1668701171875
20 28681 5573 creation 978.5988235473633
20 28887 5257 creation 982.7238938808441
20 29152 4823 creation 988.4041137695312
20 29225 1928 creation 990.0632781982422
20 29775 3967 creation 1003.9087562561035
20 29792 6931 creation 1005.1597061157227
20 29877 7447 creation 1011.4124298095703
20 30691 8449 creation 1084.5394287109375
20 30738 6779 creation 1091.2880325317383
20 31094 993 creation 1146.3294372558594
20 31657 5380 creation 1266.7023973464966
20 32356 7715 creation 1501.6811952590942
20 32448 5386 creation 1535.1616859436035
20 32990 6967 creation 1780.8107452392578
20 33190 5833 creation 1870.2982330322266
20 33449 9735 creation 1998.1800937652588
20 33868 9429 creation 2215.7783737182617
20 34137 7715 creation 2350.9535677433014
20 34295 7715 creation 2481.8645367622375
20 35353 9476 creation 3316.3036024570465
20 35989 3735 creation 3756.0743045806885
20 36048 9735 creation 3805.1786823272705
20 36119 5257 creation 3865.1753360033035
20 36511 8560 creation 4152.911062240601
20 36725 7933 creation 4301.166542053223
20 36949 5380 creation 4511.228579521179
20 37406 289 creation 4817.3613929748535
20 38054 9187 creation 5263.251708984375
12 104 9263 creation 9.539795875549316
12 406 9187 creation 38.69236397743225
12 762 9541 creation 65.16261291503906
12 823 8397 creation 69.3858413696289
12 1218 8892 creation 103.3238296508789
12 1282 5422 creation 107.57954406738281
12 2392 8746 creation 178.5487060546875
12 3705 2293 creation 253.54534435272217
12 3761 9144 creation 256.4911460876465
12 3802 2778 creation 258.25741386413574
12 3964 3601 creation 267.29083251953125
12 4066 3691 creation 272.1788330078125
12 4394 4214 creation 287.32747650146484
12 4819 3125 creation 306.5173034667969
12 4936 2675 creation 310.6620080471039
12 5448 7271 creation 332.9566419124603
12 5795 9009 creation 347.29405975341797
12 6059 9187 creation 356.9672785997391
12 6099 3146 creation 358.3198598623276
12 7041 7923 creation 397.7302224636078
12 7054 5887 creation 398.11724853515625
12 7151 2675 creation 402.08356988430023
12 7434 9553 creation 413.4663391113281
12 7532 2320 creation 417.4298496246338
12 7796 5257 creation 428.48598289489746
12 8270 5756 creation 446.73724365234375
12 8694 596 creation 462.3106994628906
12 9076 7319 creation 475.1444282531738
12 9491 7715 creation 489.5801417827606
12 9507 6676 creation 490.0370864868164
12 9878 1183 creation 503.93718814849854
12 10351 3391 creation 520.4132652282715
12 10497 9692 creation 525.4324340820312
12 10602 1097 creation 528.9620971679688
12 10778 3790 creation 534.5499877929688
12 11172 8168 creation 548.6408081054688
12 11219 5940 creation 549.9028282165527
12 11677 2620 creation 565.992317199707
12 12045 26 creation 577.1267652511597
12 12543 5871 creation 592.855001449585
12 12990 6934 creation 606.8650512695312
12 13191 2675 creation 613.6181098222733
12 13356 1548 creation 618.2138671875
12 13376 6094 creation 619.0775566101074
12 13787 7783 creation 631.381383895874
12 13979 5940 creation 637.1683311462402
12 14239 718 creation 644.847375869751
12 14496 8139 creation 652.2167549133301
12 14554 1564 creation 654.1542358398438
12 14559 1658 creation 654.3628311157227
12 14840 4417 creation 662.6709175109863
12 15018 3574 creation 668.1848887205124
12 15423 9618 creation 679.6809015274048
12 15906 2046 creation 693.6455688476562
12 16041 3715 creation 697.2070409059525
12 16135 1324 creation 699.6670627593994
12 16901 4597 creation 720.10498046875
12 17030 8565 creation 723.6520500183105
12 17658 4361 creation 740.2620239257812
12 17704 7794 creation 741.5840343236923
12 17978 5378 creation 748.7905693054199
12 18055 5164 creation 750.8956604003906
12 18321 5297 creation 757.2997512817383
12 18356 5404 creation 758.3593158721924
12 18655 4369 creation 766.7210826873779
12 18922 8895 creation 773.3547849655151
12 19892 5768 creation 798.0838012695312
12 20067 8781 creation 801.9927215576172
12 20090 6169 creation 802.5288696289062
12 20324 3579 creation 808.4285241365433
12 20807 5349 creation 819.8029174804688
12 20844 5901 creation 820.7110366821289
12 21420 9027 creation 834.2972412109375
12 21673 8253 creation 840.0723025798798
12 22745 3440 creation 864.4741108417511
12 22904 5164 creation 868.4923248291016
12 23020 4766 creation 870.9721264839172
12 23171 6295 creation 874.3145294189453
12 23272 6859 creation 876.8500518798828
12 23284 714 creation 877.1860501766205
12 23392 172 creation 879.507080078125
12 23479 4435 creation 881.7279357910156
12 23744 688 creation 888.177490234375
12 23759 9203 creation 888.5405883789062
12 24034 6825 creation 895.1202087402344
12 24568 4133 creation 907.1515808105469
12 25034 9450 creation 917.6200435161591
12 25055 2675 creation 918.131906747818
12 25412 6165 creation 926.6692504882812
12 25728 2557 creation 933.7304496765137
12 25968 5863 creation 939.2757568359375
12 26762 9480 creation 956.3382720947266
12 27347 9735 creation 968.7732448577881
12 27735 3804 creation 977.141357421875
12 27864 5571 creation 979.8121948242188
12 28175 4012 creation 986.7614974975586
12 28344 6657 creation 990.2540130615234
12 28437 9216 creation 992.0857448577881
12 28603 1579 creation 995.5397193431854
12 28611 8096 creation 995.7363805770874
12 28659 2085 creation 996.6698522567749
12 28681 4417 creation 997.0770878791809
12 28887 3146 creation 1004.8662210702896
12 29152 3440 creation 1023.4622864723206
12 29225 2703 creation 1028.7975845336914
12 29775 794 creation 1078.866714477539
12 29792 8849 creation 1080.631531715393
12 29877 208 creation 1090.2623233795166
12 30691 8849 creation 1235.4974712133408
12 30738 8344 creation 1244.4773948192596
12 31094 143 creation 1338.0156860351562
12 31657 7479 creation 1581.4269161224365
12 32356 3467 creation 1919.564697265625
12 32448 6941 creation 1990.749355316162
12 32990 8222 creation 2347.748888015747
12 33190 8527 creation 2440.247245788574
12 33449 7137 creation 2620.1239166259766
12 33868 5257 creation 2982.062920808792
12 34137 7271 creation 3224.7977871894836
12 34295 7271 creation 3324.3643563985825
12 35353 3522 creation 4063.573860168457
12 35989 4330 creation 4472.032835960388
12 36048 9611 creation 4507.505811236799
12 36119 9225 creation 4542.577423095703
12 36511 3962 creation 4740.876953125
12 36725 9142 creation 4843.341197967529
12 36949 7141 creation 5030.822326660156
12 37406 4387 creation 5340.447078704834
12 38054 6453 creation 5898.094940185547
74 104 2756 creation 11.16688346862793
74 406 236 creation 39.996219635009766
74 762 7794 creation 69.29387521743774
74 823 6169 creation 74.55290675163269
74 1218 8578 creation 101.8353271484375
74 1282 4541 creation 105.95978546142578
74 2392 4392 creation 174.53236389160156
74 3705 3757 creation 245.60107421875
74 3761 7878 creation 248.96664428710938
74 3802 3570 creation 250.81577110290527
74 3964 9893 creation 259.730486869812
74 4066 6396 creation 264.17110443115234
